Provincia,Descripcion.de.Linea.del.Negocio,Nombre.de.la.Organizacion,Departamento,valor_inicial,valor_final,Activo,F.Registral,cod_pdn,Distrito,timestamp,length
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES LOS WAYQUIS DE MAJOPATA APAM. LOS WAYQUIS,CUSCO,"625,000","625,000",PASTOS NATURALES,11121846,185,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES LOS WAYQUIS DE MAJOPATA APAM. LOS WAYQUIS,CUSCO,"60,000","60,000",TORETES,11121846,185,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES LOS WAYQUIS DE MAJOPATA APAM. LOS WAYQUIS,CUSCO,"18,000","18,000",FORRAJES,11121846,185,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES LOS WAYQUIS DE MAJOPATA APAM. LOS WAYQUIS,CUSCO,"100,000","100,000",COBERTIZOS,11121846,185,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY TTIKARI - SONDOR   APAM. MUNAY TTIKARI,CUSCO,"20,000","60,000",TOROS ENGORDADOS,11122571,186,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY TTIKARI - SONDOR   APAM. MUNAY TTIKARI,CUSCO,"10,000","20,000",PASTOS ASOCIADOS,11122571,186,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY TTIKARI - SONDOR   APAM. MUNAY TTIKARI,CUSCO,150,400,MOCHETAS,11122571,186,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY TTIKARI - SONDOR   APAM. MUNAY TTIKARI,CUSCO,"12,000","12,000",FORRAJES,11122571,186,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY TTIKARI - SONDOR   APAM. MUNAY TTIKARI,CUSCO,"29,900","29,900",TOROS PARA ENGORDE,11122571,186,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY TTIKARI - SONDOR   APAM. MUNAY TTIKARI,CUSCO,120,120,JERINGAS HIPODERMICAS METALICO,11122571,186,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY TTIKARI - SONDOR   APAM. MUNAY TTIKARI,CUSCO,450,450,JERINGAS HIPODERMICAS DE PLASTICO,11122571,186,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY TTIKARI - SONDOR   APAM. MUNAY TTIKARI,CUSCO,500,500,ESTACAS DE HIERRO,11122571,186,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY TTIKARI - SONDOR   APAM. MUNAY TTIKARI,CUSCO,184,184,SOGAS,11122571,186,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY TTIKARI - SONDOR   APAM. MUNAY TTIKARI,CUSCO,"2,530","2,530",MANGUERA (ROLLO/100),11122571,186,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY TTIKARI - SONDOR   APAM. MUNAY TTIKARI,CUSCO,"3,500","3,500",ASPERSORES (PARA RIEGO DE PASTOS),11122571,186,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY TTIKARI - SONDOR   APAM. MUNAY TTIKARI,CUSCO,460,460,PALAS,11122571,186,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY TTIKARI - SONDOR   APAM. MUNAY TTIKARI,CUSCO,460,460,PICOS,11122571,186,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY TTIKARI - SONDOR   APAM. MUNAY TTIKARI,CUSCO,345,345,CEGADERAS,11122571,186,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY TTIKARI - SONDOR   APAM. MUNAY TTIKARI,CUSCO,230,230,VALDES,11122571,186,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY TTIKARI - SONDOR   APAM. MUNAY TTIKARI,CUSCO,"80,000","80,000",PASTOS ASOCIADOS,11122571,186,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY TTIKARI - SONDOR   APAM. MUNAY TTIKARI,CUSCO,"160,000","160,000",FORRAJES,11122571,186,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY TTIKARI - SONDOR   APAM. MUNAY TTIKARI,CUSCO,"75,000","75,000",TOROS,11122571,186,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY TTIKARI - SONDOR   APAM. MUNAY TTIKARI,CUSCO,"50,000","50,000",TORETES,11122571,186,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY TTIKARI - SONDOR   APAM. MUNAY TTIKARI,CUSCO,0,"60,000",COBERTIZOS,11122571,186,CHALLABAMBA,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY URPI,CUSCO,"12,000","13,960",LANA HILADA DE ALPACA BB,11123434,187,CHALLABAMBA,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY URPI,CUSCO,920,920,IMPLEMENTOS DE TEJIDO DE UNCU̱A,11123434,187,CHALLABAMBA,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY URPI,CUSCO,"1,380","1,380",IMPLEMENTOS DE TEJIDO DE CHALINA,11123434,187,CHALLABAMBA,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY URPI,CUSCO,"1,380","1,380",IMPLEMENTOS DE TEJIDO DE BOLSON,11123434,187,CHALLABAMBA,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY URPI,CUSCO,"1,380","1,380",IMPLEMENTOS DE TEJIDO DE PAZADISO,11123434,187,CHALLABAMBA,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY URPI,CUSCO,300,300,RUECA,11123434,187,CHALLABAMBA,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY URPI,CUSCO,45,45,ESTACAS,11123434,187,CHALLABAMBA,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY URPI,CUSCO,690,690,SOGAS,11123434,187,CHALLABAMBA,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY URPI,CUSCO,"20,000","20,000",PATIO,11123434,187,CHALLABAMBA,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY URPI,CUSCO,"15,000","15,000",OVINOS (LANA),11123434,187,CHALLABAMBA,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY URPI,CUSCO,100,100,CHILLKA,11123434,187,CHALLABAMBA,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY URPI,CUSCO,40,40,YANALI,11123434,187,CHALLABAMBA,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY URPI,CUSCO,30,30,THIRI,11123434,187,CHALLABAMBA,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY URPI,CUSCO,360,360,CHAPI (6 COLORES),11123434,187,CHALLABAMBA,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY URPI,CUSCO,"1,610","1,610",KUCHO,11123434,187,CHALLABAMBA,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY URPI,CUSCO,"8,000","8,000",LANA HILADA DE ALPACA CHULLPA,11123434,187,CHALLABAMBA,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY URPI,CUSCO,"2,200","2,200",COCHINILLA,11123434,187,CHALLABAMBA,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY URPI,CUSCO,"23,000","10,000",PONCHO,11123434,187,CHALLABAMBA,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY URPI,CUSCO,"2,300",500,LLICLLA,11123434,187,CHALLABAMBA,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY URPI,CUSCO,"1,800","1,000",PASADIZO,11123434,187,CHALLABAMBA,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY URPI,CUSCO,"2,500","1,500",CHALINA,11123434,187,CHALLABAMBA,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY URPI,CUSCO,450,0,PORTACELULAR,11123434,187,CHALLABAMBA,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY URPI,CUSCO,"1,150","1,000",BOLSONES,11123434,187,CHALLABAMBA,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY URPI,CUSCO,"23,000","23,000",ALMACEN RUSTICO,11123434,187,CHALLABAMBA,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY URPI,CUSCO,"1,840","1,840",IMPLEMENTOS DE TEJIDO DE PONCH0,11123434,187,CHALLABAMBA,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY URPI,CUSCO,"1,150","1,150",IMPLEMENTOS DE TEJIDO DE LLICLLA,11123434,187,CHALLABAMBA,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES MUNAY URPI,CUSCO,"1,150","1,150",IMPLEMENTOS DE TEJIDO DE FRAZADA,11123434,187,CHALLABAMBA,,
PAUCARTAMBO,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES VIRGEN CONCEPCION DE MAJOPATA  APAM. CONCEPCION MAJOPATA,CUSCO,"50,000","55,000",PASTOS ASOCIADOS,11122708,188,CHALLABAMBA,,
PAUCARTAMBO,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES VIRGEN CONCEPCION DE MAJOPATA  APAM. CONCEPCION MAJOPATA,CUSCO,"50,000","53,000",FORRAJES,11122708,188,CHALLABAMBA,,
PAUCARTAMBO,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES VIRGEN CONCEPCION DE MAJOPATA  APAM. CONCEPCION MAJOPATA,CUSCO,0,640,BOTIQUIN VETERINARIO,11122708,188,CHALLABAMBA,,
PAUCARTAMBO,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES VIRGEN CONCEPCION DE MAJOPATA  APAM. CONCEPCION MAJOPATA,CUSCO,0,300,TERMOMETRO LACTEO,11122708,188,CHALLABAMBA,,
PAUCARTAMBO,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES VIRGEN CONCEPCION DE MAJOPATA  APAM. CONCEPCION MAJOPATA,CUSCO,0,160,MOLDES,11122708,188,CHALLABAMBA,,
PAUCARTAMBO,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES VIRGEN CONCEPCION DE MAJOPATA  APAM. CONCEPCION MAJOPATA,CUSCO,400,400,VALDES,11122708,188,CHALLABAMBA,,
PAUCARTAMBO,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES VIRGEN CONCEPCION DE MAJOPATA  APAM. CONCEPCION MAJOPATA,CUSCO,100,100,CERNIDOR,11122708,188,CHALLABAMBA,,
PAUCARTAMBO,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES VIRGEN CONCEPCION DE MAJOPATA  APAM. CONCEPCION MAJOPATA,CUSCO,900,900,CEGADERA,11122708,188,CHALLABAMBA,,
PAUCARTAMBO,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES VIRGEN CONCEPCION DE MAJOPATA  APAM. CONCEPCION MAJOPATA,CUSCO,640,640,SOGAS,11122708,188,CHALLABAMBA,,
PAUCARTAMBO,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES VIRGEN CONCEPCION DE MAJOPATA  APAM. CONCEPCION MAJOPATA,CUSCO,300,300,JERINGAS HIPODERMICAS METALICAS,11122708,188,CHALLABAMBA,,
PAUCARTAMBO,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES VIRGEN CONCEPCION DE MAJOPATA  APAM. CONCEPCION MAJOPATA,CUSCO,150,150,JERINGAS HIPODERMICAS DE PLASTICO,11122708,188,CHALLABAMBA,,
PAUCARTAMBO,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES VIRGEN CONCEPCION DE MAJOPATA  APAM. CONCEPCION MAJOPATA,CUSCO,250,250,MOCHETAS,11122708,188,CHALLABAMBA,,
PAUCARTAMBO,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES VIRGEN CONCEPCION DE MAJOPATA  APAM. CONCEPCION MAJOPATA,CUSCO,50,50,ESTACAS,11122708,188,CHALLABAMBA,,
PAUCARTAMBO,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES VIRGEN CONCEPCION DE MAJOPATA  APAM. CONCEPCION MAJOPATA,CUSCO,"100,000","100,000",PASTOS ASOCIADOS,11122708,188,CHALLABAMBA,,
PAUCARTAMBO,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES VIRGEN CONCEPCION DE MAJOPATA  APAM. CONCEPCION MAJOPATA,CUSCO,"200,000","200,000",FORRAJES,11122708,188,CHALLABAMBA,,
PAUCARTAMBO,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES VIRGEN CONCEPCION DE MAJOPATA  APAM. CONCEPCION MAJOPATA,CUSCO,"90,000","90,000",VACAS EN PRODUCCION,11122708,188,CHALLABAMBA,,
PAUCARTAMBO,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES VIRGEN CONCEPCION DE MAJOPATA  APAM. CONCEPCION MAJOPATA,CUSCO,"40,000","40,000",VACAS SERVIDAS,11122708,188,CHALLABAMBA,,
PAUCARTAMBO,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES VIRGEN CONCEPCION DE MAJOPATA  APAM. CONCEPCION MAJOPATA,CUSCO,"5,000","5,000",PASTOS NATURALES,11122708,188,CHALLABAMBA,,
PAUCARTAMBO,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES VIRGEN CONCEPCION DE MAJOPATA  APAM. CONCEPCION MAJOPATA,CUSCO,100,0,QUESO (CUMPAS),11122708,188,CHALLABAMBA,,
PAUCARTAMBO,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES VIRGEN CONCEPCION DE MAJOPATA  APAM. CONCEPCION MAJOPATA,CUSCO,0,"80,000",COBERTIZOS,11122708,188,CHALLABAMBA,,
PAUCARTAMBO,LACTEOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES VIRGEN CONCEPCION DE MAJOPATA  APAM. CONCEPCION MAJOPATA,CUSCO,0,"64,000",VACAS LECHERAS,11122708,188,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES ALLINTA LLANKASUN  APAMALL,CUSCO,"37,500","60,000",TOROS PARA ENGORDE,11120845,189,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES ALLINTA LLANKASUN  APAMALL,CUSCO,"20,000","23,000",TOROS ENGORDADOS,11120845,189,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES ALLINTA LLANKASUN  APAMALL,CUSCO,"12,900","22,900",PASTOS ASOCIADOS,11120845,189,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES ALLINTA LLANKASUN  APAMALL,CUSCO,"18,000","25,000",FORRAJES,11120845,189,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES ALLINTA LLANKASUN  APAMALL,CUSCO,250,500,MOCHETAS,11120845,189,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES ALLINTA LLANKASUN  APAMALL,CUSCO,600,600,JERINGAS HIPODERMICAS METALICO,11120845,189,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES ALLINTA LLANKASUN  APAMALL,CUSCO,450,450,JERINGAS HIPODERMICAS DE PLASTICO,11120845,189,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES ALLINTA LLANKASUN  APAMALL,CUSCO,500,500,ESTACAS DE HIERRO,11120845,189,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES ALLINTA LLANKASUN  APAMALL,CUSCO,400,400,SOGAS,11120845,189,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES ALLINTA LLANKASUN  APAMALL,CUSCO,"2,520","2,520",ASPERSORES (PARA RIEGO DE PASTOS),11120845,189,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES ALLINTA LLANKASUN  APAMALL,CUSCO,"2,160","2,160",MANGUERA (ROLLO/100),11120845,189,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES ALLINTA LLANKASUN  APAMALL,CUSCO,360,360,PICOS,11120845,189,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES ALLINTA LLANKASUN  APAMALL,CUSCO,360,360,PALAS,11120845,189,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES ALLINTA LLANKASUN  APAMALL,CUSCO,270,270,CEGADERAS,11120845,189,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES ALLINTA LLANKASUN  APAMALL,CUSCO,"80,000","80,000",PASTOS ASOCIADOS,11120845,189,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES ALLINTA LLANKASUN  APAMALL,CUSCO,"80,000","80,000",FORRAJES,11120845,189,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES ALLINTA LLANKASUN  APAMALL,CUSCO,"27,000",0,TOROS,11120845,189,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES ALLINTA LLANKASUN  APAMALL,CUSCO,0,"60,000",COBERTIZOS,11120845,189,CHALLABAMBA,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES INKA PALLAY   APAM. INKA PALLAY,CUSCO,0,"14,000",TELAR,11122610,190,PAUCARTAMBO,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES INKA PALLAY   APAM. INKA PALLAY,CUSCO,"8,000","10,000",FRAZADA,11122610,190,PAUCARTAMBO,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES INKA PALLAY   APAM. INKA PALLAY,CUSCO,"9,000","11,000",PONCHO,11122610,190,PAUCARTAMBO,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES INKA PALLAY   APAM. INKA PALLAY,CUSCO,"1,000","1,500",CHALINA,11122610,190,PAUCARTAMBO,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES INKA PALLAY   APAM. INKA PALLAY,CUSCO,"2,100","2,600",LLICLLA,11122610,190,PAUCARTAMBO,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES INKA PALLAY   APAM. INKA PALLAY,CUSCO,150,200,RUECA,11122610,190,PAUCARTAMBO,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES INKA PALLAY   APAM. INKA PALLAY,CUSCO,300,30,UNCU̱A,11122610,190,PAUCARTAMBO,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES INKA PALLAY   APAM. INKA PALLAY,CUSCO,600,200,BOLSONES,11122610,190,PAUCARTAMBO,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES INKA PALLAY   APAM. INKA PALLAY,CUSCO,"17,000","17,000",ALMACEN VIVIENDAS,11122610,190,PAUCARTAMBO,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES INKA PALLAY   APAM. INKA PALLAY,CUSCO,850,850,IMPLEMENTOS DE TEJIDO DE PONCHO,11122610,190,PAUCARTAMBO,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES INKA PALLAY   APAM. INKA PALLAY,CUSCO,680,680,IMPLEMENTOS DE TEJIDO DE LLICLLA,11122610,190,PAUCARTAMBO,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES INKA PALLAY   APAM. INKA PALLAY,CUSCO,850,850,IMPLEMENTOS DE TEJIDO DE FRAZADA,11122610,190,PAUCARTAMBO,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES INKA PALLAY   APAM. INKA PALLAY,CUSCO,170,170,IMPLEMENTOS DE TEJIDO DE UNCU̱A,11122610,190,PAUCARTAMBO,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES INKA PALLAY   APAM. INKA PALLAY,CUSCO,170,170,IMPLEMENTOS DE TEJIDO DE CHALINA,11122610,190,PAUCARTAMBO,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES INKA PALLAY   APAM. INKA PALLAY,CUSCO,30,30,ESTACAS,11122610,190,PAUCARTAMBO,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES INKA PALLAY   APAM. INKA PALLAY,CUSCO,245,245,SOGAS,11122610,190,PAUCARTAMBO,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES INKA PALLAY   APAM. INKA PALLAY,CUSCO,"10,000","10,000",PATIO,11122610,190,PAUCARTAMBO,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES INKA PALLAY   APAM. INKA PALLAY,CUSCO,"27,000","27,000",OVINOS,11122610,190,PAUCARTAMBO,,
PAUCARTAMBO,ARTESANIA TEXTIL,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES INKA PALLAY   APAM. INKA PALLAY,CUSCO,400,400,LANA DE OVINO (RUTUY) 3 LIBRAS POR OVINO,11122610,190,PAUCARTAMBO,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES TRES CRUCES DE CHALLABAMBA  APAM. TRES CRUCES,CUSCO,"41,600","45,000",TOROS PARA ENGORDE,11120962,191,CHALLABAMBA,,
